oven_id,timestamp,ml_risk_score,ml_predicted_flag,rule_risk_score,rule_compound_flag
B1-O07,2026-01-17 10:00:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 10:05:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 10:10:00,3.3584708613772354e-09,False,0.0,False
B1-O07,2026-01-17 10:15:00,2.1899515338137876e-09,False,0.0,False
B1-O07,2026-01-17 10:20:00,3.3584708613772354e-09,False,0.0,False
B1-O07,2026-01-17 10:25:00,3.3584708613772354e-09,False,0.0,False
B1-O07,2026-01-17 10:30:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 10:35:00,3.3584708613772354e-09,False,0.0,False
B1-O07,2026-01-17 10:40:00,4.37920017937675e-09,False,0.0,False
B1-O07,2026-01-17 10:45:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 10:50:00,3.4542743919185365e-09,False,0.0,False
B1-O07,2026-01-17 10:55:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 11:00:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 11:05:00,4.2577440383314274e-09,False,0.0,False
B1-O07,2026-01-17 11:10:00,3.9550153842599444e-08,False,0.0,False
B1-O07,2026-01-17 11:15:00,3.9550153842599444e-08,False,0.0,False
B1-O07,2026-01-17 11:20:00,3.9550153842599444e-08,False,0.0,False
B1-O07,2026-01-17 11:25:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 11:30:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 11:35:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 11:40:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 11:45:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 11:50:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 11:55:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 12:00:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 12:05:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:10:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:15:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:20:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:25:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:30:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:35:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:40:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:45:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 12:50:00,1.9941443612175495e-08,False,0.0,False
B1-O07,2026-01-17 12:55:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 13:00:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 13:05:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 13:10:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 13:15:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 13:20:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 13:25:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 13:30:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 13:35:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 13:40:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 13:45:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 13:50:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 13:55:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 14:00:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 14:05:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 14:10:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:15:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:20:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:25:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:30:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 14:35:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:40:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:45:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:50:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 14:55:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:00:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:05:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:10:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:15:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 15:20:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:25:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:30:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:35:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:40:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:45:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 15:50:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 15:55:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:00:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:05:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:10:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:15:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:20:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:25:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:30:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:35:00,1.9941443612175495e-08,False,0.0,False
B1-O07,2026-01-17 16:40:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 16:45:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:50:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 16:55:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:00:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:05:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:10:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:15:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:20:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:25:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:30:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 17:35:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:40:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 17:45:00,2.1696386851203478e-08,False,0.0,False
B1-O07,2026-01-17 17:50:00,2.2315296619048964e-08,False,0.0,False
B1-O07,2026-01-17 17:55:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 06:00:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-15 06:05:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 06:10:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 06:15:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 06:20:00,3.913350325009963e-09,False,0.0,False
B1-O08,2026-01-15 06:25:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 06:30:00,3.913350325009963e-09,False,0.0,False
B1-O08,2026-01-15 06:35:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 06:40:00,4.37920017937675e-09,False,0.0,False
B1-O08,2026-01-15 06:45:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-15 06:50:00,1.7274144111800897e-09,False,0.0,False
B1-O08,2026-01-15 06:55:00,3.0863429230914325e-09,False,0.0,False
B1-O08,2026-01-15 07:00:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 07:05:00,3.4542743919185365e-09,False,0.0,False
B1-O08,2026-01-15 07:10:00,3.4542743919185365e-09,False,0.0,False
B1-O08,2026-01-15 07:15:00,3.4542743919185365e-09,False,0.0,False
B1-O08,2026-01-15 07:20:00,3.913350325009963e-09,False,0.0,False
B1-O08,2026-01-15 07:25:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 07:30:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 07:35:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-15 07:40:00,2.2524219548969756e-09,False,0.0,False
B1-O08,2026-01-15 07:45:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-15 07:50:00,3.9550153842599444e-08,False,0.0,False
B1-O08,2026-01-15 07:55:00,3.9550153842599444e-08,False,0.0,False
B1-O08,2026-01-15 08:00:00,3.9550153842599444e-08,False,0.0,False
B1-O08,2026-01-15 08:05:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 08:10:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 08:15:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 08:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 08:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 08:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 08:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 08:40:00,1.9941443612175495e-08,False,0.0,False
B1-O08,2026-01-15 08:45:00,1.993838650930076e-08,False,0.0,False
B1-O08,2026-01-15 08:50:00,1.9941443612175495e-08,False,0.0,False
B1-O08,2026-01-15 08:55:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:15:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 09:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:25:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 09:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:35:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 09:40:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 09:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 09:55:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:00:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 10:05:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 10:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:15:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:30:00,1.9941443612175495e-08,False,0.0,False
B1-O08,2026-01-15 10:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 10:45:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 10:50:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 10:55:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:15:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 11:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 11:55:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:15:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:25:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 12:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 12:45:00,1.9941443612175495e-08,False,0.0,False
B1-O08,2026-01-15 12:50:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 12:55:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 13:00:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 13:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:10:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 13:15:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 13:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:35:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 13:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 13:55:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:15:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 14:50:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 14:55:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 15:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 15:05:00,9.525723434614591e-08,False,0.0,False
B1-O08,2026-01-15 15:10:00,1.0380989540278147e-07,False,0.4644323847729086,False
B1-O08,2026-01-15 15:15:00,5.469345746477975e-08,False,0.5,False
B1-O08,2026-01-15 15:20:00,2.8915641057597304e-08,False,0.5,False
B1-O08,2026-01-15 15:25:00,2.8915641057597304e-08,False,0.5,False
B1-O08,2026-01-15 15:30:00,2.8915641057597304e-08,False,0.5,False
B1-O08,2026-01-15 15:35:00,2.8915641057597304e-08,False,0.5,False
B1-O08,2026-01-15 15:40:00,2.8915641057597304e-08,False,0.5,False
B1-O08,2026-01-15 15:45:00,2.8915641057597304e-08,False,0.5,False
B1-O08,2026-01-15 15:50:00,1.0380989540278147e-07,False,0.4264154104419106,False
B1-O08,2026-01-15 15:55:00,1.0380989540278147e-07,False,0.0,False
B1-O08,2026-01-15 16:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:05:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 16:10:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 16:15:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:20:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:30:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 16:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 16:55:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 17:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:15:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:20:00,1.993838650930076e-08,False,0.0,False
B1-O08,2026-01-15 17:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 17:55:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 18:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 18:05:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 18:10:00,1.665587212866245e-08,False,0.0,False
B1-O08,2026-01-15 18:15:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-15 18:20:00,1.5503679673572476e-08,False,0.0,False
B1-O08,2026-01-15 18:25:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 18:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-15 18:35:00,1.8124447782354776e-08,False,0.0,False
B1-O08,2026-01-15 18:40:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 18:45:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 18:50:00,1.5501302897606245e-08,False,0.0,False
B1-O08,2026-01-15 18:55:00,1.734925602748347e-08,False,0.0,False
B1-O08,2026-01-15 19:00:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:05:00,1.734925602748347e-08,False,0.0,False
B1-O08,2026-01-15 19:10:00,1.734925602748347e-08,False,0.0,False
B1-O08,2026-01-15 19:15:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:20:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:25:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:30:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:35:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:40:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:45:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 19:50:00,1.734925602748347e-08,False,0.0,False
B1-O08,2026-01-15 19:55:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:00:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:05:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:10:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:15:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:20:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:25:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:30:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:35:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:40:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 20:45:00,1.7274144111800897e-09,False,0.0,False
B1-O08,2026-01-15 20:50:00,1.5501302897606245e-08,False,0.0,False
B1-O08,2026-01-15 20:55:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 21:00:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 21:05:00,1.7766905271291014e-09,False,0.0,False
B1-O08,2026-01-15 21:10:00,1.7274144111800897e-09,False,0.0,False
B1-O08,2026-01-15 21:15:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 21:20:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 21:25:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 21:30:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 21:35:00,1.7766905271291014e-09,False,0.0,False
B1-O08,2026-01-15 21:40:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 21:45:00,1.7274144111800897e-09,False,0.0,False
B1-O08,2026-01-15 21:50:00,1.7766905271291014e-09,False,0.0,False
B1-O08,2026-01-15 21:55:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 22:00:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 22:05:00,3.0614695469999773e-09,False,0.0,False
B1-O08,2026-01-15 22:10:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 22:15:00,1.7274144111800897e-09,False,0.0,False
B1-O08,2026-01-15 22:20:00,2.0128141729561052e-09,False,0.0,False
B1-O08,2026-01-15 22:25:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 22:30:00,4.37920017937675e-09,False,0.0,False
B1-O08,2026-01-15 22:35:00,3.0614695469999773e-09,False,0.0,False
B1-O08,2026-01-15 22:40:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-15 22:45:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 22:50:00,1.6868078284009503e-08,False,0.0,False
B1-O08,2026-01-15 22:55:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 23:00:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 23:05:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 23:10:00,4.37920017937675e-09,False,0.0,False
B1-O08,2026-01-15 23:15:00,3.912750392780741e-09,False,0.0,False
B1-O08,2026-01-15 23:20:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 23:25:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-15 23:30:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 23:35:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 23:40:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 23:45:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-15 23:50:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-15 23:55:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-16 00:00:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-16 00:05:00,3.0614695469999773e-09,False,0.0,False
B1-O08,2026-01-16 00:10:00,4.37920017937675e-09,False,0.0,False
B1-O08,2026-01-16 00:15:00,3.0614695469999773e-09,False,0.0,False
B1-O08,2026-01-16 00:20:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-16 00:25:00,4.37920017937675e-09,False,0.0,False
B1-O08,2026-01-16 00:30:00,3.0868161443311364e-09,False,0.0,False
B1-O08,2026-01-16 00:35:00,2.2524219548969756e-09,False,0.0,False
B1-O08,2026-01-16 00:40:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-16 00:45:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-16 00:50:00,2.1899515338137876e-09,False,0.0,False
B1-O08,2026-01-16 00:55:00,4.2577440383314274e-09,False,0.0,False
B1-O08,2026-01-16 01:00:00,4.37920017937675e-09,False,0.0,False
B1-O08,2026-01-16 01:05:00,3.3584708613772354e-09,False,0.0,False
B1-O08,2026-01-16 01:10:00,3.9550153842599444e-08,False,0.0,False
B1-O08,2026-01-16 01:15:00,3.9550153842599444e-08,False,0.0,False
B1-O08,2026-01-16 01:20:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 01:25:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 01:30:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 01:35:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 01:40:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 01:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 01:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 01:55:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 02:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:05:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 02:10:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 02:15:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 02:20:00,1.9941440383351585e-08,False,0.0,False
B1-O08,2026-01-16 02:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:30:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:40:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:45:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:50:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 02:55:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 03:00:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 03:05:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 03:10:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 03:15:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 03:20:00,1.993838650930076e-08,False,0.0,False
B1-O08,2026-01-16 03:25:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 03:30:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 03:35:00,2.1696386851203478e-08,False,0.0,False
B1-O08,2026-01-16 03:40:00,2.2315296619048964e-08,False,0.0,False
B1-O08,2026-01-16 03:45:00,2.1696386851203478e-08,False,0.0,False
